sequence_id,source_video_id,subject_id,label,class,split
P027S00G10B00H40UC022000LC062000A019R0_08271628_f00030_f00119,P027S00G10B00H40UC022000LC062000A019R0_08271628,P027,1,wave_hands,test
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00000_f00089,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00030_f00119,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00060_f00149,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00090_f00179,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00120_f00209,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00150_f00239,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00180_f00269,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00210_f00299,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00240_f00329,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00270_f00359,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00300_f00389,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00330_f00419,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00360_f00449,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00390_f00479,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00420_f00509,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P028S00G11B00H30UC032001LC031001A019R0_08291028_f00450_f00539,P028S00G11B00H30UC032001LC031001A019R0_08291028,P028,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00000_f00089,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00030_f00119,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00060_f00149,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00090_f00179,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00120_f00209,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00150_f00239,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00180_f00269,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00210_f00299,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00240_f00329,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00270_f00359,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00300_f00389,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00330_f00419,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00360_f00449,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00390_f00479,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00420_f00509,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00450_f00539,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00480_f00569,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S00G21B00H00UC072001LC103001A019R0_08291427_f00510_f00599,P029S00G21B00H00UC072001LC103001A019R0_08291427,P029,1,wave_hands,train
P029S01G20B00H00UC042000LC031000A019R0_09041619_f00000_f00089,P029S01G20B00H00UC042000LC031000A019R0_09041619,P029,1,wave_hands,train
P029S01G20B00H00UC042000LC031000A019R0_09041619_f00030_f00119,P029S01G20B00H00UC042000LC031000A019R0_09041619,P029,1,wave_hands,train
P029S01G20B00H00UC042000LC031000A019R0_09041619_f00060_f00149,P029S01G20B00H00UC042000LC031000A019R0_09041619,P029,1,wave_hands,train
P029S01G20B00H00UC042000LC031000A019R0_09041619_f00090_f00179,P029S01G20B00H00UC042000LC031000A019R0_09041619,P029,1,wave_hands,train
P029S01G20B00H00UC042000LC031000A019R0_09041619_f00120_f00209,P029S01G20B00H00UC042000LC031000A019R0_09041619,P029,1,wave_hands,train
P029S01G20B00H00UC042000LC031000A019R0_09041619_f00150_f00239,P029S01G20B00H00UC042000LC031000A019R0_09041619,P029,1,wave_hands,train
P029S01G20B00H00UC042000LC031000A019R0_09041619_f00155_f00244,P029S01G20B00H00UC042000LC031000A019R0_09041619,P029,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00000_f00089,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00180_f00269,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00210_f00299,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00240_f00329,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00270_f00359,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00300_f00389,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00330_f00419,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00360_f00449,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00390_f00479,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S00G21B00H00UC033001LC033001A019R0_08291544_f00420_f00509,P030S00G21B00H00UC033001LC033001A019R0_08291544,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00000_f00089,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00030_f00119,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00060_f00149,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00090_f00179,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00120_f00209,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00150_f00239,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00180_f00269,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P030S01G20B00H00UC072000LC033000A019R0_09061612_f00198_f00287,P030S01G20B00H00UC072000LC033000A019R0_09061612,P030,1,wave_hands,train
P031S00G21B40H00UC023001LC023001A019R0_08291823_f00030_f00119,P031S00G21B40H00UC023001LC023001A019R0_08291823,P031,1,wave_hands,test
P031S00G21B40H00UC023001LC023001A019R0_08291823_f00060_f00149,P031S00G21B40H00UC023001LC023001A019R0_08291823,P031,1,wave_hands,test
P031S00G21B40H00UC023001LC023001A019R0_08291823_f00090_f00179,P031S00G21B40H00UC023001LC023001A019R0_08291823,P031,1,wave_hands,test
P031S00G21B40H00UC023001LC023001A019R0_08291823_f00120_f00209,P031S00G21B40H00UC023001LC023001A019R0_08291823,P031,1,wave_hands,test
P031S00G21B40H00UC023001LC023001A019R0_08291823_f00150_f00239,P031S00G21B40H00UC023001LC023001A019R0_08291823,P031,1,wave_hands,test
P031S00G21B40H00UC023001LC023001A019R0_08291823_f00180_f00269,P031S00G21B40H00UC023001LC023001A019R0_08291823,P031,1,wave_hands,test
P031S00G21B40H00UC023001LC023001A019R0_08291823_f00196_f00285,P031S00G21B40H00UC023001LC023001A019R0_08291823,P031,1,wave_hands,test
P032S00G11B00H00UC102001LC072001A019R0_08301030_f00000_f00089,P032S00G11B00H00UC102001LC072001A019R0_08301030,P032,1,wave_hands,train
P036S00G11B00H00UC072001LC092001A019R0_08301630_f00030_f00119,P036S00G11B00H00UC072001LC092001A019R0_08301630,P036,1,wave_hands,validation
P036S00G11B00H00UC072001LC092001A019R0_08301630_f00060_f00149,P036S00G11B00H00UC072001LC092001A019R0_08301630,P036,1,wave_hands,validation
P036S00G11B00H00UC072001LC092001A019R0_08301630_f00090_f00179,P036S00G11B00H00UC072001LC092001A019R0_08301630,P036,1,wave_hands,validation
P037S00G11B00H00UC022001LC021001A019R0_08301729_f00000_f00089,P037S00G11B00H00UC022001LC021001A019R0_08301729,P037,1,wave_hands,train
P037S00G11B00H00UC022001LC021001A019R0_08301729_f00030_f00119,P037S00G11B00H00UC022001LC021001A019R0_08301729,P037,1,wave_hands,train
P037S00G11B00H00UC022001LC021001A019R0_08301729_f00060_f00149,P037S00G11B00H00UC022001LC021001A019R0_08301729,P037,1,wave_hands,train
P037S00G11B00H00UC022001LC021001A019R0_08301729_f00090_f00179,P037S00G11B00H00UC022001LC021001A019R0_08301729,P037,1,wave_hands,train
P037S00G11B00H00UC022001LC021001A019R0_08301729_f00120_f00209,P037S00G11B00H00UC022001LC021001A019R0_08301729,P037,1,wave_hands,train
P037S00G11B00H00UC022001LC021001A019R0_08301729_f00131_f00220,P037S00G11B00H00UC022001LC021001A019R0_08301729,P037,1,wave_hands,train
P038S00G11B00H00UC072001LC061001A019R0_08310941_f00000_f00089,P038S00G11B00H00UC072001LC061001A019R0_08310941,P038,1,wave_hands,test
P038S00G11B00H00UC072001LC061001A019R0_08310941_f00030_f00119,P038S00G11B00H00UC072001LC061001A019R0_08310941,P038,1,wave_hands,test
P038S00G11B00H00UC072001LC061001A019R0_08310941_f00060_f00149,P038S00G11B00H00UC072001LC061001A019R0_08310941,P038,1,wave_hands,test
P038S00G11B00H00UC072001LC061001A019R0_08310941_f00090_f00179,P038S00G11B00H00UC072001LC061001A019R0_08310941,P038,1,wave_hands,test
P038S00G11B00H00UC072001LC061001A019R0_08310941_f00103_f00192,P038S00G11B00H00UC072001LC061001A019R0_08310941,P038,1,wave_hands,test
P039S00G11B00H00UC022001LC022001A019R0_08311036_f00180_f00269,P039S00G11B00H00UC022001LC022001A019R0_08311036,P039,1,wave_hands,train
P039S00G11B00H00UC022001LC022001A019R0_08311036_f00190_f00279,P039S00G11B00H00UC022001LC022001A019R0_08311036,P039,1,wave_hands,train
P041S01G20B00H00UC082000LC021000A019R0_09031803_f00000_f00089,P041S01G20B00H00UC082000LC021000A019R0_09031803,P041,1,wave_hands,train
P041S01G20B00H00UC082000LC021000A019R0_09031803_f00030_f00119,P041S01G20B00H00UC082000LC021000A019R0_09031803,P041,1,wave_hands,train
P041S01G20B00H00UC082000LC021000A019R0_09031803_f00060_f00149,P041S01G20B00H00UC082000LC021000A019R0_09031803,P041,1,wave_hands,train
P041S01G20B00H00UC082000LC021000A019R0_09031803_f00090_f00179,P041S01G20B00H00UC082000LC021000A019R0_09031803,P041,1,wave_hands,train
P041S01G20B00H00UC082000LC021000A019R0_09031803_f00120_f00209,P041S01G20B00H00UC082000LC021000A019R0_09031803,P041,1,wave_hands,train
P041S01G20B00H00UC082000LC021000A019R0_09031803_f00150_f00239,P041S01G20B00H00UC082000LC021000A019R0_09031803,P041,1,wave_hands,train
P041S01G20B00H00UC082000LC021000A019R0_09031803_f00180_f00269,P041S01G20B00H00UC082000LC021000A019R0_09031803,P041,1,wave_hands,train
P042S00G11B00H00UC072001LC022001A019R0_08311354_f00000_f00089,P042S00G11B00H00UC072001LC022001A019R0_08311354,P042,1,wave_hands,train
P042S00G11B00H00UC072001LC022001A019R0_08311354_f00009_f00098,P042S00G11B00H00UC072001LC022001A019R0_08311354,P042,1,wave_hands,train
P042S01G10B00H00UC022000LC021000A019R0_09031205_f00000_f00089,P042S01G10B00H00UC022000LC021000A019R0_09031205,P042,1,wave_hands,train
P042S01G10B00H00UC022000LC021000A019R0_09031205_f00030_f00119,P042S01G10B00H00UC022000LC021000A019R0_09031205,P042,1,wave_hands,train
P042S01G10B00H00UC022000LC021000A019R0_09031205_f00060_f00149,P042S01G10B00H00UC022000LC021000A019R0_09031205,P042,1,wave_hands,train
P042S01G10B00H00UC022000LC021000A019R0_09031205_f00090_f00179,P042S01G10B00H00UC022000LC021000A019R0_09031205,P042,1,wave_hands,train
P042S01G10B00H00UC022000LC021000A019R0_09031205_f00120_f00209,P042S01G10B00H00UC022000LC021000A019R0_09031205,P042,1,wave_hands,train
P042S01G10B00H00UC022000LC021000A019R0_09031205_f00150_f00239,P042S01G10B00H00UC022000LC021000A019R0_09031205,P042,1,wave_hands,train
P042S01G10B00H00UC022000LC021000A019R0_09031205_f00163_f00252,P042S01G10B00H00UC022000LC021000A019R0_09031205,P042,1,wave_hands,train
P043S00G11B00H00UC022001LC022001A019R0_08311554_f00000_f00089,P043S00G11B00H00UC022001LC022001A019R0_08311554,P043,1,wave_hands,train
P043S00G11B00H00UC022001LC022001A019R0_08311554_f00030_f00119,P043S00G11B00H00UC022001LC022001A019R0_08311554,P043,1,wave_hands,train
P043S00G11B00H00UC022001LC022001A019R0_08311554_f00060_f00149,P043S00G11B00H00UC022001LC022001A019R0_08311554,P043,1,wave_hands,train
P043S00G11B00H00UC022001LC022001A019R0_08311554_f00090_f00179,P043S00G11B00H00UC022001LC022001A019R0_08311554,P043,1,wave_hands,train
P043S00G11B00H00UC022001LC022001A019R0_08311554_f00099_f00188,P043S00G11B00H00UC022001LC022001A019R0_08311554,P043,1,wave_hands,train
P045S00G10B00H00UC072000LC022000A019R0_09010835_f00000_f00089,P045S00G10B00H00UC072000LC022000A019R0_09010835,P045,1,wave_hands,validation
P045S00G10B00H00UC072000LC022000A019R0_09010835_f00030_f00119,P045S00G10B00H00UC072000LC022000A019R0_09010835,P045,1,wave_hands,validation
P045S00G10B00H00UC072000LC022000A019R0_09010835_f00060_f00149,P045S00G10B00H00UC072000LC022000A019R0_09010835,P045,1,wave_hands,validation
P045S00G10B00H00UC072000LC022000A019R0_09010835_f00090_f00179,P045S00G10B00H00UC072000LC022000A019R0_09010835,P045,1,wave_hands,validation
P045S00G10B00H00UC072000LC022000A019R0_09010835_f00120_f00209,P045S00G10B00H00UC072000LC022000A019R0_09010835,P045,1,wave_hands,validation
P045S00G10B00H00UC072000LC022000A019R0_09010835_f00146_f00235,P045S00G10B00H00UC072000LC022000A019R0_09010835,P045,1,wave_hands,validation
P046S00G10B00H00UC072000LC022000A019R0_09011044_f00000_f00089,P046S00G10B00H00UC072000LC022000A019R0_09011044,P046,1,wave_hands,train
P046S00G10B00H00UC072000LC022000A019R0_09011044_f00030_f00119,P046S00G10B00H00UC072000LC022000A019R0_09011044,P046,1,wave_hands,train
P046S00G10B00H00UC072000LC022000A019R0_09011044_f00060_f00149,P046S00G10B00H00UC072000LC022000A019R0_09011044,P046,1,wave_hands,train
P046S00G10B00H00UC072000LC022000A019R0_09011044_f00090_f00179,P046S00G10B00H00UC072000LC022000A019R0_09011044,P046,1,wave_hands,train
P046S00G10B00H00UC072000LC022000A019R0_09011044_f00120_f00209,P046S00G10B00H00UC072000LC022000A019R0_09011044,P046,1,wave_hands,train
P046S00G10B00H00UC072000LC022000A019R0_09011044_f00124_f00213,P046S00G10B00H00UC072000LC022000A019R0_09011044,P046,1,wave_hands,train
P047S00G10B00H00UC072000LC021000A019R0_09030922_f00000_f00089,P047S00G10B00H00UC072000LC021000A019R0_09030922,P047,1,wave_hands,validation
P047S00G10B00H00UC072000LC021000A019R0_09030922_f00030_f00119,P047S00G10B00H00UC072000LC021000A019R0_09030922,P047,1,wave_hands,validation
P047S00G10B00H00UC072000LC021000A019R0_09030922_f00060_f00149,P047S00G10B00H00UC072000LC021000A019R0_09030922,P047,1,wave_hands,validation
P047S00G10B00H00UC072000LC021000A019R0_09030922_f00090_f00179,P047S00G10B00H00UC072000LC021000A019R0_09030922,P047,1,wave_hands,validation
P047S00G10B00H00UC072000LC021000A019R0_09030922_f00117_f00206,P047S00G10B00H00UC072000LC021000A019R0_09030922,P047,1,wave_hands,validation
P047S01G10B00H00UC022000LC021000A019R0_09041056_f00000_f00089,P047S01G10B00H00UC022000LC021000A019R0_09041056,P047,1,wave_hands,validation
P047S01G10B00H00UC022000LC021000A019R0_09041056_f00030_f00119,P047S01G10B00H00UC022000LC021000A019R0_09041056,P047,1,wave_hands,validation
P047S01G10B00H00UC022000LC021000A019R0_09041056_f00060_f00149,P047S01G10B00H00UC022000LC021000A019R0_09041056,P047,1,wave_hands,validation
P047S01G10B00H00UC022000LC021000A019R0_09041056_f00090_f00179,P047S01G10B00H00UC022000LC021000A019R0_09041056,P047,1,wave_hands,validation
P047S01G10B00H00UC022000LC021000A019R0_09041056_f00120_f00209,P047S01G10B00H00UC022000LC021000A019R0_09041056,P047,1,wave_hands,validation
P047S01G10B00H00UC022000LC021000A019R0_09041056_f00150_f00239,P047S01G10B00H00UC022000LC021000A019R0_09041056,P047,1,wave_hands,validation
P047S01G10B00H00UC022000LC021000A019R0_09041056_f00179_f00268,P047S01G10B00H00UC022000LC021000A019R0_09041056,P047,1,wave_hands,validation
P048S00G10B00H00UC072000LC022000A019R0_09031347_f00000_f00089,P048S00G10B00H00UC072000LC022000A019R0_09031347,P048,1,wave_hands,train
P048S00G10B00H00UC072000LC022000A019R0_09031347_f00030_f00119,P048S00G10B00H00UC072000LC022000A019R0_09031347,P048,1,wave_hands,train
P048S00G10B00H00UC072000LC022000A019R0_09031347_f00060_f00149,P048S00G10B00H00UC072000LC022000A019R0_09031347,P048,1,wave_hands,train
P048S00G10B00H00UC072000LC022000A019R0_09031347_f00090_f00179,P048S00G10B00H00UC072000LC022000A019R0_09031347,P048,1,wave_hands,train
P048S00G10B00H00UC072000LC022000A019R0_09031347_f00120_f00209,P048S00G10B00H00UC072000LC022000A019R0_09031347,P048,1,wave_hands,train
P048S00G10B00H00UC072000LC022000A019R0_09031347_f00127_f00216,P048S00G10B00H00UC072000LC022000A019R0_09031347,P048,1,wave_hands,train
P048S01G10B10H10UC072000LC022000A019R0_09041156_f00000_f00089,P048S01G10B10H10UC072000LC022000A019R0_09041156,P048,1,wave_hands,train
P048S01G10B10H10UC072000LC022000A019R0_09041156_f00030_f00119,P048S01G10B10H10UC072000LC022000A019R0_09041156,P048,1,wave_hands,train
P048S01G10B10H10UC072000LC022000A019R0_09041156_f00060_f00149,P048S01G10B10H10UC072000LC022000A019R0_09041156,P048,1,wave_hands,train
P048S01G10B10H10UC072000LC022000A019R0_09041156_f00090_f00179,P048S01G10B10H10UC072000LC022000A019R0_09041156,P048,1,wave_hands,train
P048S01G10B10H10UC072000LC022000A019R0_09041156_f00120_f00209,P048S01G10B10H10UC072000LC022000A019R0_09041156,P048,1,wave_hands,train
P048S01G10B10H10UC072000LC022000A019R0_09041156_f00150_f00239,P048S01G10B10H10UC072000LC022000A019R0_09041156,P048,1,wave_hands,train
P048S01G10B10H10UC072000LC022000A019R0_09041156_f00167_f00256,P048S01G10B10H10UC072000LC022000A019R0_09041156,P048,1,wave_hands,train
P049S00G10B00H00UC062000LC022000A019R0_09031437_f00000_f00089,P049S00G10B00H00UC062000LC022000A019R0_09031437,P049,1,wave_hands,validation
P049S00G10B00H00UC062000LC022000A019R0_09031437_f00030_f00119,P049S00G10B00H00UC062000LC022000A019R0_09031437,P049,1,wave_hands,validation
P049S00G10B00H00UC062000LC022000A019R0_09031437_f00060_f00149,P049S00G10B00H00UC062000LC022000A019R0_09031437,P049,1,wave_hands,validation
P049S00G10B00H00UC062000LC022000A019R0_09031437_f00090_f00179,P049S00G10B00H00UC062000LC022000A019R0_09031437,P049,1,wave_hands,validation
P049S00G10B00H00UC062000LC022000A019R0_09031437_f00120_f00209,P049S00G10B00H00UC062000LC022000A019R0_09031437,P049,1,wave_hands,validation
P049S00G10B00H00UC062000LC022000A019R0_09031437_f00150_f00239,P049S00G10B00H00UC062000LC022000A019R0_09031437,P049,1,wave_hands,validation
P049S00G10B00H00UC062000LC022000A019R0_09031437_f00151_f00240,P049S00G10B00H00UC062000LC022000A019R0_09031437,P049,1,wave_hands,validation
